#metric_id,frequency_type,subject,measure,gdf_id,graph_id,discovery_ts
030002000200000000000000050000000D00070004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Segments received/Sec,10187,5,1617690411
030002000200000000000000050000000D00070005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Segments send out/Sec,10187,6,1617690411
030002000200000000000000050000000D00070006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Segments retransmitted/Sec,10187,7,1617690411
030002000200000000000000050000000D00070007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Bad segments received/Sec,10187,8,1617690411
030002000200000000000000050000000D00070008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Resets sent/Sec,10187,9,1617690411
030002000200000000000000050000000D00070009000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:SYNs To LISTEN Sockets Dropped/Sec,10187,10,1617690411
030002007215000001000000000000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000000000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000000000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000000000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000000000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000000000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000000000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000000000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000000000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000000000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000000000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000000000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000000000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000000000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000000000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000000000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens0,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000010000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000010000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000010000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000010000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000010000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000010000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000010000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000010000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000010000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000010000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000010000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000010000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000010000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000010000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000010000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000010000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens1,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000020000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000020000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000020000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000020000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000020000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000020000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000020000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000020000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000020000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000020000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000020000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000020000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000020000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000020000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000020000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000020000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens2,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000030000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000030000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000030000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000030000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000030000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000030000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000030000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000030000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000030000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000030000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000030000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000030000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000030000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000030000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000030000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000030000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens3,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000040000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000040000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000040000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000040000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000040000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000040000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000040000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000040000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000040000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000040000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000040000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000040000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000040000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000040000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000040000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000040000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens4,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000050000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000050000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000050000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000050000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000050000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000050000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000050000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000050000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000050000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000050000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000050000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000050000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000050000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000050000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000050000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000050000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens5,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000060000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000060000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000060000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000060000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000060000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000060000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000060000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000060000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000060000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000060000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
